id,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
143,4.27001953125,0.0,0.0,101.0,109.0,642.0,634.0,564.548930542453,342.79927418014813,564.867312855893,466.64859030682817
144,4.2900390625,0.0,0.0,101.0,110.0,643.0,635.0,564.5537835582481,342.78985889836093,564.9399537220906,466.6158070158286
145,4.32000732421875,0.0,0.0,101.0,110.0,645.0,636.0,564.548930542453,342.79927418014813,564.5706146417798,466.6043771137006
146,4.35003662109375,0.0,0.0,101.0,109.0,647.0,636.0,564.548930542453,342.79927418014813,564.5706146417798,466.6043771137006
147,4.3800048828125,0.0,0.0,101.0,110.0,646.0,635.0,564.4763328111612,342.76347283157617,564.2612885711784,466.5246414322902
148,4.4100341796875,0.0,0.0,101.0,110.0,644.0,636.0,564.548930542453,342.79927418014813,564.7722025592935,466.63055450291915
149,4.44000244140625,0.0,0.0,101.0,109.0,646.0,636.0,564.6263069751537,342.8257497164451,564.7504203332024,466.6203425281511
150,4.47003173828125,0.0,0.0,101.0,109.0,649.0,636.0,564.6263069751537,342.8257497164451,564.7504203332024,466.6203425281511
151,4.5,0.0,0.0,101.0,110.0,645.0,637.0,564.6263069751537,342.8257497164451,564.4525093980203,466.54792826359613
152,4.530029296875,0.0,0.0,101.0,110.0,644.0,636.0,564.6263069751537,342.8257497164451,564.4525093980203,466.54792826359613
153,4.55999755859375,0.0,0.0,101.0,109.0,646.0,636.0,564.6263069751537,342.8257497164451,564.4525093980203,466.54792826359613
154,4.59002685546875,0.0,0.0,101.0,110.0,645.0,637.0,564.548930542453,342.79927418014813,564.7504203332024,466.6203425281511
155,4.6099853515625,0.0,0.0,102.0,110.0,646.0,635.0,564.4763328111612,342.76347283157617,564.7504203332024,466.6203425281511
156,4.6400146484375,0.0,0.0,101.0,110.0,645.0,634.0,564.4763328111612,342.76347283157617,564.7504203332024,466.6203425281511
157,4.66998291015625,0.0,0.0,100.0,110.0,645.0,636.0,564.4763328111612,342.76347283157617,564.7504203332024,466.6203425281511
158,4.70001220703125,0.0,0.0,101.0,110.0,644.0,638.0,564.4763328111612,342.76347283157617,564.7504203332024,466.6203425281511
159,4.73004150390625,0.0,0.0,101.0,110.0,647.0,637.0,564.548930542453,342.79927418014813,564.44112505165,466.59324421551213
160,4.760009765625,0.0,0.0,101.0,110.0,646.0,636.0,564.4166125261038,342.7975368214731,564.6228397167483,466.45161347361545
161,4.7900390625,0.0,0.0,100.0,110.0,646.0,638.0,564.4166125261038,342.7975368214731,564.4433606299017,466.43573185616185
162,4.82000732421875,0.0,0.0,101.0,110.0,643.0,638.0,564.4166125261038,342.7975368214731,564.4433606299017,466.43573185616185
